date,jour_semaine,is_weekend,heure,pluie,station,quartier,trajets
2026-06-01,Monday,False,11,False,Invalides 2,Ouest,12
2026-06-01,Monday,False,11,False,La Villette 2,Nord,11
2026-06-01,Monday,False,11,False,Ménilmontant 2,Est,18
2026-06-01,Monday,False,11,False,Auteuil 2,Ouest,19
2026-06-01,Monday,False,11,False,Belleville 2,Est,22
2026-06-01,Monday,False,11,False,Place d'Italie 2,Sud,15
2026-06-01,Monday,False,11,False,Père Lachaise 2,Est,17
2026-06-01,Monday,False,11,False,Nation 2,Est,15
2026-06-01,Monday,False,11,False,Barbès 2,Nord,19
2026-06-01,Monday,False,11,False,République 2,Centre,9
2026-06-01,Monday,False,11,False,Châtelet 2,Centre,21
2026-06-01,Monday,False,11,False,Trocadéro 2,Ouest,20
2026-06-01,Monday,False,11,False,Opéra 2,Nord,27
2026-06-01,Monday,False,11,False,Gare de Lyon 2,Est,19
2026-06-01,Monday,False,11,False,Montmartre 2,Nord,19
2026-06-01,Monday,False,11,False,Denfert-Rochereau 2,Sud,17
2026-06-01,Monday,False,11,False,Boulogne 2,Ouest,15
2026-06-01,Monday,False,12,False,Invalides,Ouest,10
2026-06-01,Monday,False,12,False,La Villette,Nord,11
2026-06-01,Monday,False,12,False,Ménilmontant,Est,9
2026-06-01,Monday,False,12,False,Auteuil,Ouest,15
2026-06-01,Monday,False,12,False,Belleville,Est,6
2026-06-01,Monday,False,12,False,Place d'Italie,Sud,8
2026-06-01,Monday,False,12,False,Père Lachaise,Est,13
2026-06-01,Monday,False,12,False,Nation,Est,14
2026-06-01,Monday,False,12,False,Barbès,Nord,9
2026-06-01,Monday,False,12,False,République,Centre,10
2026-06-01,Monday,False,12,False,Châtelet,Centre,17
2026-06-01,Monday,False,12,False,Trocadéro,Ouest,9
2026-06-01,Monday,False,12,False,Opéra,Nord,12
2026-06-01,Monday,False,12,False,Gare de Lyon,Est,10
2026-06-01,Monday,False,12,False,Montmartre,Nord,12
2026-06-01,Monday,False,12,False,Denfert-Rochereau,Sud,10
2026-06-01,Monday,False,12,False,Boulogne,Ouest,7
2026-06-01,Monday,False,12,False,Louvre,Centre,17
2026-06-01,Monday,False,12,False,Bastille,Centre,12
2026-06-01,Monday,False,12,False,La Défense,Ouest,14
2026-06-01,Monday,False,12,False,Hôtel de Ville,Centre,13
2026-06-01,Monday,False,12,False,Montparnasse,Sud,12
2026-06-01,Monday,False,12,False,Gare du Nord,Nord,9
2026-06-01,Monday,False,12,False,Invalides 2,Ouest,14
2026-06-01,Monday,False,12,False,La Villette 2,Nord,14
2026-06-01,Monday,False,12,False,Ménilmontant 2,Est,15
2026-06-01,Monday,False,12,False,Auteuil 2,Ouest,10
2026-06-01,Monday,False,12,False,Belleville 2,Est,10
2026-06-01,Monday,False,12,False,Place d'Italie 2,Sud,10
2026-06-01,Monday,False,12,False,Père Lachaise 2,Est,12
2026-06-01,Monday,False,12,False,Nation 2,Est,9
2026-06-01,Monday,False,12,False,Barbès 2,Nord,14
2026-06-01,Monday,False,12,False,République 2,Centre,6
2026-06-01,Monday,False,12,False,Châtelet 2,Centre,17
2026-06-01,Monday,False,12,False,Trocadéro 2,Ouest,8
2026-06-01,Monday,False,12,False,Opéra 2,Nord,8
2026-06-01,Monday,False,12,False,Gare de Lyon 2,Est,15
2026-06-01,Monday,False,12,False,Montmartre 2,Nord,10
2026-06-01,Monday,False,12,False,Denfert-Rochereau 2,Sud,12
2026-06-01,Monday,False,12,False,Boulogne 2,Ouest,17
2026-06-01,Monday,False,13,False,Invalides,Ouest,9
2026-06-01,Monday,False,13,False,La Villette,Nord,10
2026-06-01,Monday,False,13,False,Ménilmontant,Est,12
2026-06-01,Monday,False,13,False,Auteuil,Ouest,17
2026-06-01,Monday,False,13,False,Belleville,Est,11
2026-06-01,Monday,False,13,False,Place d'Italie,Sud,14
2026-06-01,Monday,False,13,False,Père Lachaise,Est,13
2026-06-01,Monday,False,13,False,Nation,Est,17
2026-06-01,Monday,False,13,False,Barbès,Nord,9
2026-06-01,Monday,False,13,False,République,Centre,20
2026-06-01,Monday,False,13,False,Châtelet,Centre,13
2026-06-01,Monday,False,13,False,Trocadéro,Ouest,9
2026-06-01,Monday,False,13,False,Opéra,Nord,12
2026-06-01,Monday,False,13,False,Gare de Lyon,Est,14
2026-06-01,Monday,False,13,False,Montmartre,Nord,13
2026-06-01,Monday,False,13,False,Denfert-Rochereau,Sud,15
2026-06-01,Monday,False,13,False,Boulogne,Ouest,12
2026-06-01,Monday,False,13,False,Louvre,Centre,9
2026-06-01,Monday,False,13,False,Bastille,Centre,8
2026-06-01,Monday,False,13,False,La Défense,Ouest,11
2026-06-01,Monday,False,13,False,Hôtel de Ville,Centre,8
2026-06-01,Monday,False,13,False,Montparnasse,Sud,12
2026-06-01,Monday,False,13,False,Gare du Nord,Nord,8
2026-06-01,Monday,False,13,False,Invalides 2,Ouest,16
2026-06-01,Monday,False,13,False,La Villette 2,Nord,7
2026-06-01,Monday,False,13,False,Ménilmontant 2,Est,15
2026-06-01,Monday,False,13,False,Auteuil 2,Ouest,18
2026-06-01,Monday,False,13,False,Belleville 2,Est,13
2026-06-01,Monday,False,13,False,Place d'Italie 2,Sud,10
2026-06-01,Monday,False,13,False,Père Lachaise 2,Est,13
2026-06-01,Monday,False,13,False,Nation 2,Est,9
2026-06-01,Monday,False,13,False,Barbès 2,Nord,9
2026-06-01,Monday,False,13,False,République 2,Centre,16
2026-06-01,Monday,False,13,False,Châtelet 2,Centre,8
2026-06-01,Monday,False,13,False,Trocadéro 2,Ouest,10
2026-06-01,Monday,False,13,False,Opéra 2,Nord,13
2026-06-01,Monday,False,13,False,Gare de Lyon 2,Est,8
2026-06-01,Monday,False,13,False,Montmartre 2,Nord,12
2026-06-01,Monday,False,13,False,Denfert-Rochereau 2,Sud,19
2026-06-01,Monday,False,13,False,Boulogne 2,Ouest,14
2026-06-01,Monday,False,14,False,Invalides,Ouest,13
2026-06-01,Monday,False,14,False,La Villette,Nord,12
2026-06-01,Monday,False,14,False,Ménilmontant,Est,16
2026-06-01,Monday,False,14,False,Auteuil,Ouest,27
2026-06-01,Monday,False,14,False,Belleville,Est,10
2026-06-01,Monday,False,14,False,Place d'Italie,Sud,15
2026-06-01,Monday,False,14,False,Père Lachaise,Est,12
2026-06-01,Monday,False,14,False,Nation,Est,17
2026-06-01,Monday,False,14,False,Barbès,Nord,19
2026-06-01,Monday,False,14,False,République,Centre,15
2026-06-01,Monday,False,14,False,Châtelet,Centre,16
2026-06-01,Monday,False,14,False,Trocadéro,Ouest,21
2026-06-01,Monday,False,14,False,Opéra,Nord,9
2026-06-01,Monday,False,14,False,Gare de Lyon,Est,24
2026-06-01,Monday,False,14,False,Montmartre,Nord,13
2026-06-01,Monday,False,14,False,Denfert-Rochereau,Sud,19
2026-06-01,Monday,False,14,False,Boulogne,Ouest,26
2026-06-01,Monday,False,14,False,Louvre,Centre,17
2026-06-01,Monday,False,14,False,Bastille,Centre,12
2026-06-01,Monday,False,14,False,La Défense,Ouest,12
2026-06-01,Monday,False,14,False,Hôtel de Ville,Centre,13
2026-06-01,Monday,False,14,False,Montparnasse,Sud,13
2026-06-01,Monday,False,14,False,Gare du Nord,Nord,21
2026-06-01,Monday,False,14,False,Invalides 2,Ouest,14
2026-06-01,Monday,False,14,False,La Villette 2,Nord,16
2026-06-01,Monday,False,14,False,Ménilmontant 2,Est,18
2026-06-01,Monday,False,14,False,Auteuil 2,Ouest,21
2026-06-01,Monday,False,14,False,Belleville 2,Est,10
2026-06-01,Monday,False,14,False,Place d'Italie 2,Sud,9
2026-06-01,Monday,False,14,False,Père Lachaise 2,Est,14
2026-06-01,Monday,False,14,False,Nation 2,Est,24
2026-06-01,Monday,False,14,False,Barbès 2,Nord,19
2026-06-01,Monday,False,14,False,République 2,Centre,12
2026-06-01,Monday,False,14,False,Châtelet 2,Centre,14
2026-06-01,Monday,False,14,False,Trocadéro 2,Ouest,20
2026-06-01,Monday,False,14,False,Opéra 2,Nord,11
2026-06-01,Monday,False,14,False,Gare de Lyon 2,Est,18
2026-06-01,Monday,False,14,False,Montmartre 2,Nord,15
2026-06-01,Monday,False,14,False,Denfert-Rochereau 2,Sud,13
2026-06-01,Monday,False,14,False,Boulogne 2,Ouest,16
2026-06-01,Monday,False,15,False,Invalides,Ouest,32
2026-06-01,Monday,False,15,False,La Villette,Nord,23
2026-06-01,Monday,False,15,False,Ménilmontant,Est,27
2026-06-01,Monday,False,15,False,Auteuil,Ouest,29
2026-06-01,Monday,False,15,False,Belleville,Est,21
2026-06-01,Monday,False,15,False,Place d'Italie,Sud,32
2026-06-01,Monday,False,15,False,Père Lachaise,Est,28
2026-06-01,Monday,False,15,False,Nation,Est,27
2026-06-01,Monday,False,15,False,Barbès,Nord,24
2026-06-01,Monday,False,15,False,République,Centre,18
2026-06-01,Monday,False,15,False,Châtelet,Centre,33
2026-06-01,Monday,False,15,False,Trocadéro,Ouest,20
2026-06-01,Monday,False,15,False,Opéra,Nord,33
2026-06-01,Monday,False,15,False,Gare de Lyon,Est,38
2026-06-01,Monday,False,15,False,Montmartre,Nord,32
2026-06-01,Monday,False,15,False,Denfert-Rochereau,Sud,21
2026-06-01,Monday,False,15,False,Boulogne,Ouest,27
2026-06-01,Monday,False,15,False,Louvre,Centre,30
2026-06-01,Monday,False,15,False,Bastille,Centre,21
2026-06-01,Monday,False,15,False,La Défense,Ouest,28
2026-06-01,Monday,False,15,False,Hôtel de Ville,Centre,25
2026-06-01,Monday,False,15,False,Montparnasse,Sud,30
2026-06-01,Monday,False,15,False,Gare du Nord,Nord,17
2026-06-01,Monday,False,15,False,Invalides 2,Ouest,24
2026-06-01,Monday,False,15,False,La Villette 2,Nord,28
2026-06-01,Monday,False,15,False,Ménilmontant 2,Est,22
2026-06-01,Monday,False,15,False,Auteuil 2,Ouest,25
2026-06-01,Monday,False,15,False,Belleville 2,Est,32
2026-06-01,Monday,False,15,False,Place d'Italie 2,Sud,35
2026-06-01,Monday,False,15,False,Père Lachaise 2,Est,18
2026-06-01,Monday,False,15,False,Nation 2,Est,27
2026-06-01,Monday,False,15,False,Barbès 2,Nord,38
2026-06-01,Monday,False,15,False,République 2,Centre,21
2026-06-01,Monday,False,15,False,Châtelet 2,Centre,35
2026-06-01,Monday,False,15,False,Trocadéro 2,Ouest,24
2026-06-01,Monday,False,15,False,Opéra 2,Nord,21
2026-06-01,Monday,False,15,False,Gare de Lyon 2,Est,37
2026-06-01,Monday,False,15,False,Montmartre 2,Nord,29
2026-06-01,Monday,False,15,False,Denfert-Rochereau 2,Sud,18
2026-06-01,Monday,False,15,False,Boulogne 2,Ouest,31
2026-06-01,Monday,False,16,False,Invalides,Ouest,30
2026-06-01,Monday,False,16,False,La Villette,Nord,32
2026-06-01,Monday,False,16,False,Ménilmontant,Est,31
2026-06-01,Monday,False,16,False,Auteuil,Ouest,36
2026-06-01,Monday,False,16,False,Belleville,Est,34
2026-06-01,Monday,False,16,False,Place d'Italie,Sud,33
2026-06-01,Monday,False,16,False,Père Lachaise,Est,61
2026-06-01,Monday,False,16,False,Nation,Est,66
2026-06-01,Monday,False,16,False,Barbès,Nord,31
2026-06-01,Monday,False,16,False,République,Centre,55
2026-06-01,Monday,False,16,False,Châtelet,Centre,43
2026-06-01,Monday,False,16,False,Trocadéro,Ouest,26
2026-06-01,Monday,False,16,False,Opéra,Nord,77
2026-06-01,Monday,False,16,False,Gare de Lyon,Est,25
2026-06-01,Monday,False,16,False,Montmartre,Nord,36
2026-06-01,Monday,False,16,False,Denfert-Rochereau,Sud,29
2026-06-01,Monday,False,16,False,Boulogne,Ouest,57
2026-06-01,Monday,False,16,False,Louvre,Centre,58
2026-06-01,Monday,False,16,False,Bastille,Centre,42
2026-06-01,Monday,False,16,False,La Défense,Ouest,44
2026-06-01,Monday,False,16,False,Hôtel de Ville,Centre,46
2026-06-01,Monday,False,16,False,Montparnasse,Sud,66
2026-06-01,Monday,False,16,False,Gare du Nord,Nord,34
2026-06-01,Monday,False,16,False,Invalides 2,Ouest,69
2026-06-01,Monday,False,16,False,La Villette 2,Nord,63
2026-06-01,Monday,False,16,False,Ménilmontant 2,Est,60
2026-06-01,Monday,False,16,False,Auteuil 2,Ouest,45
2026-06-01,Monday,False,16,False,Belleville 2,Est,32
2026-06-01,Monday,False,16,False,Place d'Italie 2,Sud,46
2026-06-01,Monday,False,16,False,Père Lachaise 2,Est,67
2026-06-01,Monday,False,16,False,Nation 2,Est,33
2026-06-01,Monday,False,16,False,Barbès 2,Nord,41
2026-06-01,Monday,False,16,False,République 2,Centre,39
2026-06-01,Monday,False,16,False,Châtelet 2,Centre,25
2026-06-01,Monday,False,16,False,Trocadéro 2,Ouest,47
2026-06-01,Monday,False,16,False,Opéra 2,Nord,69
2026-06-01,Monday,False,16,False,Gare de Lyon 2,Est,29
2026-06-01,Monday,False,16,False,Montmartre 2,Nord,41
2026-06-01,Monday,False,16,False,Denfert-Rochereau 2,Sud,33
2026-06-01,Monday,False,16,False,Boulogne 2,Ouest,49
2026-06-01,Monday,False,17,False,Invalides,Ouest,44
2026-06-01,Monday,False,17,False,La Villette,Nord,40
2026-06-01,Monday,False,17,False,Ménilmontant,Est,48
2026-06-01,Monday,False,17,False,Auteuil,Ouest,84
2026-06-01,Monday,False,17,False,Belleville,Est,68
2026-06-01,Monday,False,17,False,Place d'Italie,Sud,92
2026-06-01,Monday,False,17,False,Père Lachaise,Est,87
2026-06-01,Monday,False,17,False,Nation,Est,46
2026-06-01,Monday,False,17,False,Barbès,Nord,51
2026-06-01,Monday,False,17,False,République,Centre,80
2026-06-01,Monday,False,17,False,Châtelet,Centre,69
2026-06-01,Monday,False,17,False,Trocadéro,Ouest,51
2026-06-01,Monday,False,17,False,Opéra,Nord,59
2026-06-01,Monday,False,17,False,Gare de Lyon,Est,62
2026-06-01,Monday,False,17,False,Montmartre,Nord,75
2026-06-01,Monday,False,17,False,Denfert-Rochereau,Sud,70
2026-06-01,Monday,False,17,False,Boulogne,Ouest,32
2026-06-01,Monday,False,17,False,Louvre,Centre,59
2026-06-01,Monday,False,17,False,Bastille,Centre,36
2026-06-01,Monday,False,17,False,La Défense,Ouest,66
2026-06-01,Monday,False,17,False,Hôtel de Ville,Centre,57
2026-06-01,Monday,False,17,False,Montparnasse,Sud,74
2026-06-01,Monday,False,17,False,Gare du Nord,Nord,67
2026-06-01,Monday,False,17,False,Invalides 2,Ouest,96
2026-06-01,Monday,False,17,False,La Villette 2,Nord,72
2026-06-01,Monday,False,17,False,Ménilmontant 2,Est,40
2026-06-01,Monday,False,17,False,Auteuil 2,Ouest,62
2026-06-01,Monday,False,17,False,Belleville 2,Est,54
2026-06-01,Monday,False,17,False,Place d'Italie 2,Sud,76
2026-06-01,Monday,False,17,False,Père Lachaise 2,Est,54
2026-06-01,Monday,False,17,False,Nation 2,Est,61
2026-06-01,Monday,False,17,False,Barbès 2,Nord,55
2026-06-01,Monday,False,17,False,République 2,Centre,74
2026-06-01,Monday,False,17,False,Châtelet 2,Centre,58
2026-06-01,Monday,False,17,False,Trocadéro 2,Ouest,36
2026-06-01,Monday,False,17,False,Opéra 2,Nord,47
2026-06-01,Monday,False,17,False,Gare de Lyon 2,Est,47
2026-06-01,Monday,False,17,False,Montmartre 2,Nord,76
2026-06-01,Monday,False,17,False,Denfert-Rochereau 2,Sud,33
2026-06-01,Monday,False,17,False,Boulogne 2,Ouest,51
2026-06-01,Monday,False,18,False,Invalides,Ouest,58
2026-06-01,Monday,False,18,False,La Villette,Nord,88
2026-06-01,Monday,False,18,False,Ménilmontant,Est,68
2026-06-01,Monday,False,18,False,Auteuil,Ouest,48
2026-06-01,Monday,False,18,False,Belleville,Est,48
2026-06-01,Monday,False,18,False,Place d'Italie,Sud,55
2026-06-01,Monday,False,18,False,Père Lachaise,Est,59
2026-06-01,Monday,False,18,False,Nation,Est,37
2026-06-01,Monday,False,18,False,Barbès,Nord,69
2026-06-01,Monday,False,18,False,République,Centre,70
2026-06-01,Monday,False,18,False,Châtelet,Centre,76
2026-06-01,Monday,False,18,False,Trocadéro,Ouest,60
2026-06-01,Monday,False,18,False,Opéra,Nord,67
2026-06-01,Monday,False,18,False,Gare de Lyon,Est,51
2026-06-01,Monday,False,18,False,Montmartre,Nord,56
2026-06-01,Monday,False,18,False,Denfert-Rochereau,Sud,49
2026-06-01,Monday,False,18,False,Boulogne,Ouest,42
2026-06-01,Monday,False,18,False,Louvre,Centre,53
2026-06-01,Monday,False,18,False,Bastille,Centre,101
2026-06-01,Monday,False,18,False,La Défense,Ouest,56
2026-06-01,Monday,False,18,False,Hôtel de Ville,Centre,61
2026-06-01,Monday,False,18,False,Montparnasse,Sud,83
2026-06-01,Monday,False,18,False,Gare du Nord,Nord,91
2026-06-01,Monday,False,18,False,Invalides 2,Ouest,42
2026-06-01,Monday,False,18,False,La Villette 2,Nord,69
2026-06-01,Monday,False,18,False,Ménilmontant 2,Est,62
2026-06-01,Monday,False,18,False,Auteuil 2,Ouest,58
2026-06-01,Monday,False,18,False,Belleville 2,Est,40
2026-06-01,Monday,False,18,False,Place d'Italie 2,Sud,64
2026-06-01,Monday,False,18,False,Père Lachaise 2,Est,107
2026-06-01,Monday,False,18,False,Nation 2,Est,94
2026-06-01,Monday,False,18,False,Barbès 2,Nord,59
2026-06-01,Monday,False,18,False,République 2,Centre,69
2026-06-01,Monday,False,18,False,Châtelet 2,Centre,51
2026-06-01,Monday,False,18,False,Trocadéro 2,Ouest,57
2026-06-01,Monday,False,18,False,Opéra 2,Nord,45
2026-06-01,Monday,False,18,False,Gare de Lyon 2,Est,84
2026-06-01,Monday,False,18,False,Montmartre 2,Nord,76
2026-06-01,Monday,False,18,False,Denfert-Rochereau 2,Sud,54
2026-06-01,Monday,False,18,False,Boulogne 2,Ouest,80
2026-06-01,Monday,False,19,False,Invalides,Ouest,79
2026-06-01,Monday,False,19,False,La Villette,Nord,58
2026-06-01,Monday,False,19,False,Ménilmontant,Est,43
2026-06-01,Monday,False,19,False,Auteuil,Ouest,82
2026-06-01,Monday,False,19,False,Belleville,Est,45
2026-06-01,Monday,False,19,False,Place d'Italie,Sud,46
2026-06-01,Monday,False,19,False,Père Lachaise,Est,71
2026-06-01,Monday,False,19,False,Nation,Est,63
2026-06-01,Monday,False,19,False,Barbès,Nord,40
2026-06-01,Monday,False,19,False,République,Centre,85
2026-06-01,Monday,False,19,False,Châtelet,Centre,44
2026-06-01,Monday,False,19,False,Trocadéro,Ouest,67
2026-06-01,Monday,False,19,False,Opéra,Nord,43
2026-06-01,Monday,False,19,False,Gare de Lyon,Est,58
2026-06-01,Monday,False,19,False,Montmartre,Nord,42
2026-06-01,Monday,False,19,False,Denfert-Rochereau,Sud,48
2026-06-01,Monday,False,19,False,Boulogne,Ouest,59
2026-06-01,Monday,False,19,False,Louvre,Centre,86
2026-06-01,Monday,False,19,False,Bastille,Centre,56
2026-06-01,Monday,False,19,False,La Défense,Ouest,41
2026-06-01,Monday,False,19,False,Hôtel de Ville,Centre,80
2026-06-01,Monday,False,19,False,Montparnasse,Sud,47
2026-06-01,Monday,False,19,False,Gare du Nord,Nord,51
2026-06-01,Monday,False,19,False,Invalides 2,Ouest,50
2026-06-01,Monday,False,19,False,La Villette 2,Nord,74
2026-06-01,Monday,False,19,False,Ménilmontant 2,Est,46
2026-06-01,Monday,False,19,False,Auteuil 2,Ouest,47
2026-06-01,Monday,False,19,False,Belleville 2,Est,84
2026-06-01,Monday,False,19,False,Place d'Italie 2,Sud,36
2026-06-01,Monday,False,19,False,Père Lachaise 2,Est,49
2026-06-01,Monday,False,19,False,Nation 2,Est,43
2026-06-01,Monday,False,19,False,Barbès 2,Nord,82
2026-06-01,Monday,False,19,False,République 2,Centre,89
2026-06-01,Monday,False,19,False,Châtelet 2,Centre,89
2026-06-01,Monday,False,19,False,Trocadéro 2,Ouest,42
2026-06-01,Monday,False,19,False,Opéra 2,Nord,45
2026-06-01,Monday,False,19,False,Gare de Lyon 2,Est,71
2026-06-01,Monday,False,19,False,Montmartre 2,Nord,81
2026-06-01,Monday,False,19,False,Denfert-Rochereau 2,Sud,77
2026-06-01,Monday,False,19,False,Boulogne 2,Ouest,74
2026-06-01,Monday,False,20,False,Invalides,Ouest,55
2026-06-01,Monday,False,20,False,La Villette,Nord,49
2026-06-01,Monday,False,20,False,Ménilmontant,Est,25
2026-06-01,Monday,False,20,False,Auteuil,Ouest,43
2026-06-01,Monday,False,20,False,Belleville,Est,45
2026-06-01,Monday,False,20,False,Place d'Italie,Sud,50
2026-06-01,Monday,False,20,False,Père Lachaise,Est,37
2026-06-01,Monday,False,20,False,Nation,Est,48
2026-06-01,Monday,False,20,False,Barbès,Nord,34
2026-06-01,Monday,False,20,False,République,Centre,65
2026-06-01,Monday,False,20,False,Châtelet,Centre,74
2026-06-01,Monday,False,20,False,Trocadéro,Ouest,38
2026-06-01,Monday,False,20,False,Opéra,Nord,49
2026-06-01,Monday,False,20,False,Gare de Lyon,Est,30
2026-06-01,Monday,False,20,False,Montmartre,Nord,58
2026-06-01,Monday,False,20,False,Denfert-Rochereau,Sud,53
2026-06-01,Monday,False,20,False,Boulogne,Ouest,61
2026-06-01,Monday,False,20,False,Louvre,Centre,35
2026-06-01,Monday,False,20,False,Bastille,Centre,42
2026-06-01,Monday,False,20,False,La Défense,Ouest,45
2026-06-01,Monday,False,20,False,Hôtel de Ville,Centre,22
2026-06-01,Monday,False,20,False,Montparnasse,Sud,47
2026-06-01,Monday,False,20,False,Gare du Nord,Nord,40
2026-06-01,Monday,False,20,False,Invalides 2,Ouest,36
2026-06-01,Monday,False,20,False,La Villette 2,Nord,27
2026-06-01,Monday,False,20,False,Ménilmontant 2,Est,55
2026-06-01,Monday,False,20,False,Auteuil 2,Ouest,51
2026-06-01,Monday,False,20,False,Belleville 2,Est,52
2026-06-01,Monday,False,20,False,Place d'Italie 2,Sud,35
2026-06-01,Monday,False,20,False,Père Lachaise 2,Est,68
2026-06-01,Monday,False,20,False,Nation 2,Est,35
2026-06-01,Monday,False,20,False,Barbès 2,Nord,56
2026-06-01,Monday,False,20,False,République 2,Centre,35
2026-06-01,Monday,False,20,False,Châtelet 2,Centre,55
2026-06-01,Monday,False,20,False,Trocadéro 2,Ouest,43
2026-06-01,Monday,False,20,False,Opéra 2,Nord,32
2026-06-01,Monday,False,20,False,Gare de Lyon 2,Est,39
2026-06-01,Monday,False,20,False,Montmartre 2,Nord,45
2026-06-01,Monday,False,20,False,Denfert-Rochereau 2,Sud,61
2026-06-01,Monday,False,20,False,Boulogne 2,Ouest,54
2026-06-01,Monday,False,21,False,Invalides,Ouest,17
2026-06-01,Monday,False,21,False,La Villette,Nord,16
2026-06-01,Monday,False,21,False,Ménilmontant,Est,23
2026-06-01,Monday,False,21,False,Auteuil,Ouest,19
2026-06-01,Monday,False,21,False,Belleville,Est,33
2026-06-01,Monday,False,21,False,Place d'Italie,Sud,34
2026-06-01,Monday,False,21,False,Père Lachaise,Est,36
2026-06-01,Monday,False,21,False,Nation,Est,23
2026-06-01,Monday,False,21,False,Barbès,Nord,30
2026-06-01,Monday,False,21,False,République,Centre,27
2026-06-01,Monday,False,21,False,Châtelet,Centre,35
2026-06-01,Monday,False,21,False,Trocadéro,Ouest,24
2026-06-01,Monday,False,21,False,Opéra,Nord,30
